state_fp,county_fp,avg_walkability_index,avg_intersection_density,avg_proximity_to_transit,avg_employment_mix,avg_employment_household_mix,block_groups
37,55,6.1042,29.0229,NA,0.5136,0.4913,32
37,57,6.0448,26.3513,917.3267,0.5078,0.5268,108
37,59,5.32,8.1166,NA,0.562,0.5355,25
37,61,4.7794,5.6073,NA,0.4997,0.5105,34
37,63,10.6275,79.6653,453.3119,0.5526,0.4661,153
37,65,7.8262,41.3967,85.7292,0.4797,0.5084,47
37,67,7.0864,45.923,844.9044,0.539,0.497,243
37,69,5.25,6.2015,NA,0.6029,0.4627,30
37,71,6.6802,41.6315,887.3733,0.5209,0.5105,173
37,73,3.9333,0.9661,NA,0.5307,0.4555,10
37,75,4.5833,6.1608,NA,0.5398,0.4947,8
37,77,5.3542,12.6882,NA,0.5345,0.5321,32
37,79,4.3718,3.6696,NA,0.4921,0.4285,13
37,81,7.9167,60.7592,809.4355,0.5628,0.545,292
37,83,5.9379,31.9125,NA,0.515,0.5148,51
37,85,5.6967,17.6937,NA,0.5856,0.4777,61
37,87,6.2604,36.4245,NA,0.5486,0.4768,48
37,89,6.8241,40.1027,NA,0.573,0.5212,72
37,91,5.4386,15.7061,NA,0.5212,0.5497,19
37,93,4.7933,15.1668,NA,0.4898,0.3918,25
37,95,4.1667,1.6521,NA,0.4165,0.4711,6
37,97,5.9687,25.188,NA,0.5165,0.5311,112
37,99,5.9423,22.209,NA,0.5899,0.4876,26
37,101,5.7738,18.0003,NA,0.5656,0.5307,84
37,103,4.381,1.0782,NA,0.6265,0.4625,7
37,105,6.045,24.9811,NA,0.5727,0.5292,37
37,107,6.4007,48.7683,NA,0.4955,0.5687,47
37,109,5.4867,20.8538,NA,0.5346,0.4592,50
37,111,5.629,17.5008,NA,0.5137,0.5219,31
37,113,6.006,15.0914,NA,0.6331,0.5135,28
37,115,4.8854,4.8378,NA,0.5786,0.4479,16
37,117,5.3095,20.5589,NA,0.489,0.5447,21
37,119,10.933,71.6121,590.0583,0.5898,0.5392,555
37,121,5.5,6.2064,NA,0.5649,0.576,14
37,123,4.9091,4.0051,NA,0.4684,0.5662,22
37,125,5.883,20.5044,NA,0.5868,0.5116,57
37,127,8.4538,29.3291,213.13,0.5414,0.5348,65
37,129,11.0861,75.1837,519.2612,0.6402,0.5855,120
37,131,3.947,2.4778,NA,0.4114,0.4858,22
37,133,5.8819,32.5045,NA,0.5135,0.4316,96
37,135,9.8489,102.5187,489.2795,0.6018,0.5142,75
37,137,4.9103,4.6306,NA,0.5658,0.5005,13
37,139,7.9038,86.1775,NA,0.566,0.5949,26
37,141,5.6406,11.4623,NA,0.5795,0.5639,32
37,143,4.1389,8.6979,NA,0.4427,0.3659,12
37,145,5.5128,13.8957,NA,0.5672,0.5126,26
37,147,7.0469,65.3745,NA,0.5971,0.5167,96
37,149,5.6667,7.9236,NA,0.6248,0.5185,12
37,151,5.5795,17.9647,842.6733,0.4969,0.5208,86
37,153,5.935,33.1466,NA,0.4799,0.4899,41
37,155,5.2633,24.8345,NA,0.4735,0.4552,88
37,157,5.413,21.1767,NA,0.5003,0.4825,69
37,159,6.406,31.5283,701.406,0.5135,0.536,94
37,161,6.0288,20.0529,NA,0.5645,0.5448,52
37,163,5.3,12.6797,NA,0.5013,0.5486,45
37,165,5.9938,31.7464,NA,0.558,0.4705,27
37,167,6.1739,23.5858,NA,0.5633,0.5614,46
37,169,4.6828,7.273,NA,0.5457,0.3981,31
37,171,5.7486,18.8133,NA,0.5071,0.5314,59
37,173,5.7222,9.2627,NA,0.5901,0.5748,12
37,175,6.2933,21.4919,NA,0.6383,0.5175,25
37,177,4.1,3.3602,NA,0.4185,0.4592,5
37,179,6.2136,25.1026,1156.05,0.5766,0.5396,103
37,181,6.4747,41.6629,NA,0.5439,0.4925,33
37,183,10.3033,72.8567,605.3205,0.6184,0.5571,455
37,185,4.2556,3.8173,NA,0.4606,0.4376,15
37,187,4.5556,9.2009,NA,0.4371,0.4712,15
37,189,7,61.1873,NA,0.6457,0.5673,31
37,191,5.7667,26.9022,NA,0.5016,0.5,75
37,193,4.6667,11.1095,NA,0.4696,0.426,53
37,195,6.7576,61.1364,NA,0.5124,0.5264,55
37,197,5.1012,7.339,NA,0.5476,0.4808,28
37,199,5.5385,5.5382,NA,0.61240000000000006,0.51,13
38,1,6.7222,5.2393,NA,0.7037,0.7192,3
38,3,6.5385,49.1959,NA,0.5288,0.5714,13
38,5,4.2708,1.8474,NA,0.4308,0.4908,8
38,7,7,1.151,NA,0.752,0.8172,1
38,9,5.5476,15.7112,NA,0.5684,0.5739,7
38,11,6.0833,8.0663,NA,0.626,0.7229,4
38,13,6.6667,1.1523,NA,0.8627,0.6702,2
38,15,8.1273,79.3429,NA,0.5923,0.5633,55
38,17,12.2917,78.2174,421.9163,0.5809,0.5701,96
38,19,5.5333,13.8769,NA,0.6018,0.5664,5
38,21,6.9286,12.9838,NA,0.6551,0.7328,7
38,23,4.9167,1.3519,NA,0.574,0.5945,2
38,25,5.3333,0.9128,NA,0.6062,0.6839,3
38,27,6.5,14.7208,NA,0.5702,0.7032,3
38,29,5.5,5.0292,NA,0.6647,0.5776,4
38,31,7.7222,26.8826,NA,0.7429,0.7278,3
38,33,5.5,0.7604,NA,0.7193,0.6548,2
38,35,12.6975,108.8786,351.1117,0.5977,0.5539,54
38,37,5.5,0.697,NA,0.7911,0.5606,2
38,39,5.9167,1.5232,NA,0.7704,0.6651,2
38,41,6.2222,1.8769,NA,0.8173,0.6198,3
38,43,4.8333,2.5908,NA,0.6209,0.5387,3
38,45,6.4167,4.5866,NA,0.7511,0.6573,4
38,47,6.4167,0.8991,NA,0.8426,0.6658,2
38,49,5.125,1.1264,NA,0.6925,0.4946,4
38,51,7.2778,10.1641,NA,0.779,0.6833,3
38,53,6.1944,12.0464,NA,0.5918,0.7069,6
38,55,5.7833,12.9957,NA,0.6427,0.6072,10
38,57,6.8571,38.9193,NA,0.5754,0.6385,7
38,59,7.3167,53.2653,NA,0.6102,0.6076,20
38,61,6.3611,9.3027,NA,0.6139,0.7177,6
38,63,5.9583,4.1659,NA,0.7294,0.6127,4
38,65,4.5833,0.753,NA,0.5581,0.599,2
38,67,6.0167,7.5231,NA,0.5658,0.6689,10
38,69,7.6667,51.4382,NA,0.6558,0.6583,5
38,71,7.4444,50.933,NA,0.6491,0.6593,12
38,73,6.1111,9.2188,NA,0.6687,0.6047,6
38,75,5.5556,3.3369,NA,0.6578,0.6055,3
38,77,6.7333,33.2902,NA,0.5787,0.6475,15
38,79,5.4583,6.5814,NA,0.5887,0.5495,12
38,81,4.6944,2.8769,NA,0.5274,0.5467,6
38,83,5.6667,0.9507,NA,0.9358,0.4954,1
38,85,4.5833,12.2885,NA,0.4334,0.5884,4
38,87,4.6667,0.5079,NA,0.694,0.4624,1
38,89,7.6319,63.4966,NA,0.5493,0.6504,24
38,91,5.75,1.2877,NA,0.6871,0.6436,2
38,93,7.4167,76.3956,NA,0.5585,0.5849,22
38,95,5.5,1.1157,NA,0.6356,0.6582,3
38,97,6.3833,17.5924,NA,0.5738,0.6618,10
38,99,5.6538,11.3084,NA,0.5593,0.5959,13
38,101,7.86,70.6523,NA,0.5869,0.593,50
38,103,5.8,11.1263,NA,0.643,0.5913,5
38,105,7.8796,74.6163,NA,0.5688,0.6595,18
39,1,5.0909,10.005,NA,0.5932,0.4681,22
39,3,6.9475,54.8016,NA,0.519,0.5528,92
39,5,6.7045,47.6142,NA,0.5504,0.5869,44
39,7,6.1365,34.8047,NA,0.5151,0.5158,94
39,9,7.9965,62.065,439.3121,0.5646,0.4921,48
39,11,6.5569,40.1228,NA,0.5357,0.5802,41
39,13,7.0417,80.9545,NA,0.5195,0.5527,68
39,15,5.3229,20.0612,NA,0.5716,0.4688,32
39,17,9.0062,69.8394,547.3576,0.4763,0.4646,267
39,19,5.4533,32.944,NA,0.5456,0.4822,25
39,21,5.0833,19.1152,NA,0.5042,0.4701,34
39,23,6.598,64.6832,NA,0.4482,0.4822,136
39,25,6.4506,27.6681,667.2083,0.5839,0.4972,118
39,27,5.3333,21.0498,NA,0.5337,0.475,32
39,29,6.4344,53.7671,NA,0.5032,0.5238,94
39,31,6,57.6269,NA,0.464,0.4716,33
39,33,6.8819,69.2555,NA,0.5008,0.5034,48
39,35,11.9342,87.5301,434.5309,0.449,0.4597,1162
39,37,5.9583,36.0009,NA,0.4916,0.5533,52
39,39,6.0046,32.7034,NA,0.5372,0.5277,36
39,41,7.375,46.5381,724.205,0.6302,0.5619,88
39,43,9.5286,66.0977,445.1637,0.5357,0.5541,70
39,45,6.5426,43.4188,NA,0.5645,0.4957,94
39,47,5.9359,40.9904,NA,0.4639,0.5435,26
39,49,11.5567,114.3363,517.6302,0.4835,0.4888,887
39,51,5.9086,19.7215,NA,0.5567,0.5813,31
39,53,4.7667,8.5199,NA,0.5429,0.4822,25
39,55,5.6872,10.3583,NA,0.5819,0.5684,65
39,57,7.0179,56.8645,778.52,0.4908,0.4897,112
39,59,5.8429,34.9728,NA,0.4953,0.5015,35
39,61,11.3345,85.3781,471.0376,0.4997,0.5093,697
39,63,7.2688,54.1984,NA,0.5556,0.5989,62
39,65,5.994,61.6769,NA,0.4769,0.5027,28
39,67,5.5,7.7023,NA,0.5627,0.5617,17
39,69,5.9074,32.7275,NA,0.522,0.5707,27
39,71,5.8286,31.2132,NA,0.5346,0.5257,35
39,73,6.2246,32.5788,NA,0.588,0.5041,23
39,75,5.4638,4.9297,NA,0.5174,0.6693,23
39,77,6.0486,32.6553,NA,0.5215,0.5481,48
39,79,5.7944,28.9779,NA,0.5638,0.4935,30
39,81,6.4627,50.4134,NA,0.5169,0.5006,67
39,83,6.3587,45.184,NA,0.5602,0.5054,46
39,85,11.1097,47.0371,138.6222,0.5201,0.4778,155
39,87,6.5322,66.0643,NA,0.5094,0.4624,57
39,89,6.5164,41.8827,1113.13,0.5426,0.523,112
39,91,6.1282,44.9383,NA,0.5054,0.514,39
39,93,6.8003,57.4834,NA,0.4816,0.4877,202
39,95,11.8271,84.4091,369.5605,0.4546,0.4807,398
39,97,5.1369,18.3109,NA,0.4771,0.5166,28
39,99,6.7292,53.6368,NA,0.4628,0.4966,216
39,101,6.2749,53.2345,NA,0.4095,0.4963,57
39,103,6.8712,32.5305,837.7544,0.5853,0.5421,110
39,105,5.1522,16.6812,NA,0.5736,0.4678,23
39,107,6.1717,29.1622,NA,0.5598,0.5822,33
39,109,6.874,61.9235,NA,0.4881,0.5305,86
39,111,5.0521,12.9399,NA,0.5338,0.4973,16
39,113,11.546,81.3325,490.2999,0.4613,0.4804,420
39,115,4.1667,5.778,NA,0.5092,0.4018,15
39,117,4.2101,6.8452,NA,0.4996,0.4214,23
39,119,6.3778,40.5395,NA,0.5097,0.5398,75
39,121,5.125,22.1928,NA,0.5117,0.5062,12
39,123,6.2209,32.7053,NA,0.5278,0.5445,43
39,125,5.1176,15.5942,NA,0.4997,0.5645,17
39,127,5.3869,16.3282,NA,0.5808,0.4607,28
39,129,5.9861,34.3929,NA,0.517,0.5225,36
39,131,5.6742,17.77,NA,0.6103,0.5348,22
39,133,6.4736,56.887,NA,0.5479,0.527,101
39,135,5.5245,26.7966,NA,0.5121,0.5055,34
39,137,6.037,10.4409,NA,0.6207,0.6107,27
39,139,6.4386,41.3269,NA,0.5202,0.5421,95
39,141,5.5753,36.298,NA,0.515,0.4485,62
39,143,6.6695,48.5525,NA,0.5301,0.5709,59
39,145,5.9498,50.7714,NA,0.5137,0.4779,73
39,147,6.6754,50.0474,NA,0.5143,0.5801,57
39,149,5.9957,35.3639,NA,0.4919,0.5382,39
39,151,7.6033,97.7214,NA,0.5185,0.5365,276
39,153,7.6785,82.2939,1157.39,0.4989,0.5084,452
39,155,6.4629,48.3825,NA,0.499,0.5032,193
39,157,7.6364,103.0097,NA,0.5552,0.5793,77
39,159,5.4,19.4813,NA,0.5279,0.5311,30
39,161,6.1786,41.3169,NA,0.5179,0.5243,28
39,163,4.2778,2.8622,NA,0.523,0.4605,12
39,165,7.0617,36.8334,781.8744,0.5932,0.5177,108
39,167,5.922,26.7945,NA,0.5652,0.5443,47
39,169,6.4438,37.5109,NA,0.5216,0.5905,83
39,171,6.375,52.3212,NA,0.4926,0.5598,36
39,173,6.9259,52.1004,636.764,0.5417,0.5443,90
39,175,5.9924,35.8708,NA,0.544,0.5293,22
40,1,4.1296,5.6244,NA,0.4061,0.3996,18
40,3,6,2.4242,NA,0.6353,0.6415,5
40,5,4.7361,7.573,NA,0.5252,0.5148,12
40,7,5.4524,7.781,NA,0.5095,0.6752,7
40,9,8.213,65.1039,NA,0.5975,0.7121,18
40,11,5.9306,25.9785,NA,0.5666,0.5981,12
40,13,5.9946,42.0462,NA,0.5022,0.4841,31
40,15,5.9107,24.703,NA,0.5395,0.5759,28
40,17,6.9594,55.1906,NA,0.5525,0.5109,78
40,19,7.8492,81.6171,NA,0.5654,0.5986,42
40,21,5.7396,30.4333,NA,0.5637,0.4517,32
40,23,5.8235,29.3983,NA,0.5175,0.5333,17
40,25,6.875,8.2222,NA,0.73,0.6956,4
40,27,9.1908,90.8876,595.8812,0.5628,0.4933,173
40,29,4.5,11.7549,NA,0.4502,0.4906,6
40,31,7.4147,74.1609,NA,0.5319,0.5079,84
40,33,4.9167,5.6662,NA,0.5277,0.5112,6
40,35,6.3205,16.7899,NA,0.6518,0.6137,13
40,37,5.9716,28.8867,NA,0.5304,0.5022,47
40,39,7.9773,82.5055,NA,0.5742,0.5934,22
40,41,5.7241,16.3984,NA,0.6164,0.4768,29
40,43,6.0667,3.968,NA,0.6653,0.668,5
40,45,5.9444,1.1345,NA,0.6682,0.721,3
40,47,7.7283,85.5746,NA,0.5423,0.535,46
40,49,6.1987,30.2697,NA,0.519,0.6008,26
40,51,6.3333,47.5447,NA,0.5094,0.5133,39
40,53,6,1.3456,NA,0.6877,0.6654,4
40,55,5.2778,21.6154,NA,0.4316,0.4986,6
40,57,5.4167,7.8097,NA,0.6269,0.522,2
40,59,6.1667,0.9367,NA,0.79990000000000006,0.6656,2
40,61,4.7879,12.6759,NA,0.5498,0.4319,11
40,63,6.1786,27.7111,NA,0.5791,0.5794,14
40,65,7.3116,75.5219,NA,0.5424,0.5125,23
40,67,6.2778,19.1869,NA,0.7244,0.555,6
40,69,4.3333,5.2479,NA,0.4611,0.4794,9
40,71,7.5526,69.5791,NA,0.5759,0.5553,38
40,73,5.8636,7.5905,NA,0.5149,0.6704,11
40,75,5.463,7.9331,NA,0.6154,0.5258,9
40,77,4.6458,7.1507,NA,0.515,0.4779,8
40,79,5.4145,18.603,NA,0.5149,0.5265,39
40,81,5.5556,13.6583,NA,0.559,0.5293,24
40,83,5.4219,23.9789,NA,0.4862,0.5015,32
40,85,4.6905,4.2393,NA,0.4964,0.4869,7
40,87,6.5333,25.3845,NA,0.6189,0.6064,20
40,89,5.6146,28.5597,NA,0.5155,0.5388,32
40,91,4.9917,20.217,NA,0.5119,0.3752,20
40,93,5.9286,33.9619,NA,0.5579,0.5888,7
40,95,5.1364,12.7335,NA,0.504,0.4947,11
40,97,5.849,28.9874,NA,0.5456,0.4857,32
40,99,7.0952,33.0966,NA,0.6237,0.6427,14
40,101,7.1093,65.2029,NA,0.5275,0.5207,61
40,103,6.197,33.8886,NA,0.5572,0.5368,11
40,105,5.1806,28.89,NA,0.4981,0.4311,12
40,107,5.2083,5.4604,NA,0.5525,0.5622,12
40,109,10.7577,92.964,549.5768,0.5388,0.5096,661
40,111,6.4095,49.3917,NA,0.4902,0.5098,35
40,113,6.1714,26.6246,494.8767,0.5523,0.4819,35
40,115,6.7874,53.1739,NA,0.5139,0.577,29
40,117,5.3021,29.1422,NA,0.4617,0.4871,16
40,119,7.5741,86.2243,NA,0.5653,0.597,54
40,121,6.2381,41.5488,NA,0.5074,0.4869,42
40,123,7.0052,53.6495,NA,0.5189,0.6186,32
40,125,6.9057,49.9756,NA,0.5714,0.5358,53
40,127,4.7593,4.7628,NA,0.6131,0.479,9
40,129,5.7222,0.8738,NA,0.7486,0.6117,3
40,131,5.9028,29.351,NA,0.5595,0.4919,48
40,133,6.0432,33.2766,NA,0.4638,0.5834,27
40,135,6.2051,30.3614,NA,0.5977,0.5079,26
40,137,6.7333,44.4604,NA,0.5673,0.5556,35
40,139,6.875,58.0449,NA,0.5014,0.5944,20
40,141,6.5333,42.7737,NA,0.571,0.5727,10
40,143,11.3521,87.9379,610.0107,0.5679,0.5379,427
40,145,5.3532,21.6202,NA,0.5216,0.418,42
40,147,6.9922,65.1592,NA,0.4921,0.481,43
40,149,4.5741,2.9909,NA,0.533,0.4564,9
40,151,7.9,64.9671,NA,0.5811,0.6577,10
40,153,7.1316,43.4699,NA,0.5924,0.6309,19
41,1,8.9902,50.7145,488.9343,0.6784,0.5675,17
41,3,11.6885,76.5291,382.6967,0.5951,0.547,61
41,5,10.9939,74.1268,488.9549,0.6412,0.5703,217
41,7,10.4079,62.5468,651.2364,0.6199,0.6274,38
41,9,8.0185,34.4727,428.67,0.6014,0.5304,36
41,11,9.2865,52.7306,613.1847,0.5694,0.5356,64
41,13,7.9479,49.9144,601.092,0.5697,0.5116,16
41,15,7.8725,34.6446,736.275,0.6712,0.5224,17
41,17,9.3804,59.3725,476.8161,0.6554,0.5743,85
41,19,8.8176,39.0342,505.0137,0.5727,0.5391,85
41,21,5.9444,0.5856,NA,0.7919,0.6444,3
41,23,6.3542,1.5891,465.37,0.7767,0.5554,8
41,25,7.1667,8.9059,624.96,0.7187,0.6154,7
41,27,10.2105,50.4574,519.551,0.6048,0.693,19
41,29,10.2625,59.5773,487.1103,0.6318,0.5332,127
41,31,6.8542,11.4949,515.6575,0.5547,0.5422,16
41,33,8.4907,40.9965,571.5086,0.629,0.4975,54
41,35,10.2861,57.3151,368.0909,0.5656,0.5095,67
41,37,6.3704,35.6054,NA,0.6048,0.561,9
41,39,11.095,82.2578,493.3229,0.6034,0.5243,258
41,41,10.3417,56.6368,549.1883,0.6337,0.5843,40
41,43,9.0196,52.2513,511.999,0.5387,0.5589,85
41,45,9.7473,42.8471,119.628,0.5209,0.6391,31
41,47,11.8646,78.2964,538.3123,0.6166,0.5805,192
41,49,6.0152,8.9351,237.38,0.5454,0.6486,11
41,51,15.4155,180.0572,353.8683,0.6606,0.5542,521
41,53,9.7439,57.929,511.4605,0.6166,0.5596,41
41,55,6.0833,0.4854,NA,0.6886,0.7576,2
41,57,7.5575,22.6039,618.1078,0.5662,0.5925,29
41,59,10.0964,49.4738,415.6436,0.5318,0.5965,64
41,61,10.7692,61.4504,568.8712,0.6314,0.6092,26
41,63,7.1429,2.0004,955.55,0.7282,0.6386,7
41,65,9.6894,68.5401,686.1655,0.5682,0.5981,22
41,67,12.6419,107.0671,590.6701,0.6132,0.5308,303
41,69,5.8333,0.8352,NA,0.7801,0.6026,2
41,71,10.4321,66.6485,508.9144,0.5636,0.5745,54
42,1,7.5268,35.7614,428.0618,0.5827,0.5795,56
42,3,12.7011,145.6396,391.0431,0.531,0.508,1100
42,5,6.952,67.5273,NA,0.6145,0.5038,66
42,7,9.0647,65.1965,494.031,0.5623,0.5072,134
42,9,5.9365,27.156,NA,0.5803,0.5229,42
42,11,7.9063,101.1896,NA,0.5628,0.5374,265
42,13,8.2109,98.774,NA,0.5533,0.5657,113
42,15,6.291,33.5854,956.22,0.5818,0.5576,59
42,17,9.923,58.891,638.5941,0.6196,0.5596,381
42,19,6.8375,43.6452,NA,0.6089,0.5711,120
42,21,7.7716,97.6599,NA,0.5878,0.5345,135
42,23,6.7778,59.808,NA,0.4972,0.6096,6
42,25,6.6242,41.8656,NA,0.589,0.5267,51
42,27,10.6869,102.348,348.3214,0.5924,0.5222,99
42,29,9.1132,63.2824,546.04,0.6379,0.5759,265
42,31,6.912,52.923,NA,0.6307,0.5638,36
42,33,6.9026,75.9477,NA,0.576,0.5298,65
42,35,7.0541,65.5934,NA,0.5818,0.5603,37
42,37,7.097,72.6785,NA,0.5554,0.5347,55
42,39,5.9683,36.6042,NA,0.5445,0.525,84
42,41,10.7064,85.6652,434.1506,0.601,0.5524,151
42,43,11.9412,137.0035,386.7011,0.5824,0.5646,190
42,45,13.3093,123.3113,432.9628,0.5654,0.5212,437
42,47,6.2099,32.4121,NA,0.5606,0.549,27
42,49,11.0265,63.6426,392.054,0.5514,0.5362,233
42,51,6.8656,47.7624,NA,0.6161,0.5161,98
42,53,5.0833,4.8793,NA,0.504,0.5737,8
42,55,6.6648,37.4052,NA,0.5959,0.5546,89
42,57,5.0152,21.4001,NA,0.579,0.4821,11
42,59,5.982,52.3851,NA,0.5026,0.516,37
42,61,6.1625,40.0233,NA,0.5609,0.5314,40
42,63,6.5714,67.6306,NA,0.5495,0.5252,70
42,65,6.7538,43.9322,NA,0.5705,0.5743,44
42,67,5.5,25.7377,NA,0.5654,0.4965,19
42,69,8.3619,117.9576,NA,0.5789,0.5259,181
42,71,7.4294,60.7093,539.13,0.5743,0.5816,326
42,73,6.8658,54.9676,NA,0.5605,0.5146,77
42,75,8.2588,136.4203,NA,0.579,0.5859,85
42,77,12.6612,186.1732,372.9413,0.5634,0.5046,246
42,79,7.6808,88.1477,NA,0.5561,0.514,283
42,81,7.6357,116.1705,NA,0.5512,0.5147,113
42,83,6.3529,27.6246,NA,0.6289,0.5944,34
42,85,6.7838,60.473,NA,0.4956,0.5406,111
42,87,6.9605,51.2643,NA,0.6145,0.5275,38
42,89,7.266,29.3883,606.3435,0.5834,0.5071,94
42,91,11.7568,85.6591,546.4918,0.6091,0.5841,560
42,93,7.1026,66.4347,NA,0.5547,0.5198,13
42,95,11.9893,130.9923,448.2991,0.5974,0.534,202
42,97,7.9239,137.6698,NA,0.5527,0.5005,92
42,99,5.7381,26.1856,NA,0.6192,0.4629,35
42,101,14.8336,180.4078,198.974,0.4738,0.4173,1336
42,103,5.7287,29.6118,371.49,0.5711,0.4263,43
42,105,5.9063,16.266,NA,0.6129,0.6075,16
42,107,7.3556,92.9951,NA,0.5273,0.527,135
42,109,6.6111,50.7776,NA,0.56,0.5642,30
42,111,6.2292,37.2867,NA,0.5542,0.5362,72
42,113,6.1389,7.877,NA,0.731,0.5686,6
42,115,5.8208,18.1039,NA,0.6137,0.5267,40
42,117,5.7762,15.5619,NA,0.614,0.5571,35
42,119,7.0805,74.3681,NA,0.546,0.5534,29
42,121,6.3333,58.2077,NA,0.5074,0.5381,51
42,123,6.0606,37.9226,NA,0.556,0.5116,44
42,125,7.1656,68.3661,NA,0.5529,0.5594,163
42,127,6.4667,17.2854,628.9833,0.6329,0.5478,45
42,129,7.6891,61.9102,724.6517,0.6151,0.5605,238
42,131,5.5076,9.9941,NA,0.6066,0.5046,22
42,133,9.5631,79.5113,461.0696,0.5577,0.5328,322
44,1,11.7763,87.5436,621.4856,0.631,0.5039,38
44,3,12.1831,97.3276,549.7104,0.6074,0.5253,122
44,5,11.3925,94.4579,503.2726,0.6105,0.5512,62
44,7,13.6433,156.9419,390.4764,0.5712,0.5271,499
44,9,8.6277,36.7525,607.3116,0.6062,0.5669,94
45,1,4.8333,8.1568,NA,0.482,0.5018,21
45,3,5.8084,30.8289,NA,0.4938,0.4687,107
45,5,5.7833,23.332,NA,0.4777,0.6199,10
45,7,6.3427,33.1339,594.386,0.5211,0.4895,125
45,9,5.5882,11.8816,NA,0.5078,0.6011,17
45,11,5.4167,10.0348,NA,0.5365,0.5506,20
45,13,6.753,37.6715,NA,0.555,0.5496,112
45,15,6.205,36.7185,704.624,0.5011,0.4418,100
45,17,4.5972,2.8648,NA,0.5005,0.489,12
45,19,11.1007,73.1026,556.4913,0.61,0.5813,235
45,21,5.7114,38.8219,NA,0.4144,0.5048,41
45,23,5.0968,29.7103,NA,0.4363,0.4468,31
45,25,4.9596,10.4322,NA,0.4849,0.4955,33
45,27,4.6889,9.4267,NA,0.4816,0.4544,30
45,29,4.6828,15.7967,NA,0.4404,0.4782,31
45,31,5.7727,26.9988,NA,0.4867,0.5161,55
45,33,5.1607,30.0539,NA,0.4379,0.4529,28
45,35,6.9751,40.9635,834.444,0.5667,0.4964,67
45,37,4.7281,5.6616,NA,0.4453,0.5202,19
45,39,4.787,12.983,NA,0.441,0.5235,18
45,41,6.2025,34.6428,NA,0.5141,0.5229,107
45,43,6.3514,28.3313,NA,0.5561,0.5549,46
45,45,9.3209,54.7898,698.9492,0.6067,0.5686,255
45,47,6.602,45.9743,NA,0.5044,0.5498,49
45,49,4.9062,4.4169,NA,0.4999,0.5387,16
45,51,6.8412,41.5439,NA,0.5825,0.5472,149
45,53,4.8229,5.1553,NA,0.5103,0.5219,16
45,55,5.1202,15.7879,NA,0.5127,0.4578,43
45,57,5.8007,27.132,NA,0.5267,0.4924,46
45,59,5.0891,25.5051,NA,0.4058,0.4704,58
45,61,3.8137,3.8779,NA,0.4012,0.3978,17
45,63,7.4208,32.8895,695.5723,0.5411,0.5094,162
45,65,4.7292,8.0736,NA,0.4919,0.4264,8
45,67,5.4731,29.2658,NA,0.4612,0.448,31
45,69,5.3333,24.8125,NA,0.4616,0.4836,24
45,71,5.1935,20.9058,NA,0.4841,0.4798,31
45,73,6.0256,23.6967,795.2857,0.4827,0.4329,52
45,75,5.5991,44.9001,NA,0.4751,0.4863,74
45,77,6.9722,34.5698,611.55,0.5056,0.4963,72
45,79,10.5871,70.3108,544.6252,0.5107,0.5063,245
45,81,4.0444,3.2692,NA,0.4499,0.4044,15
45,83,6.3231,30.9086,NA,0.5325,0.5322,195
45,85,6.473,44.0568,1146.66,0.5439,0.4986,68
45,87,4.9321,22.2081,NA,0.4157,0.4586,27
45,89,4.3125,6.3334,NA,0.4341,0.4668,32
45,91,6.9251,40.9038,988.4067,0.5783,0.548,109
46,3,5.5,1.7819,NA,0.6329,0.5812,4
46,5,7.3137,66.7419,NA,0.5704,0.5366,17
46,7,6,7.9583,NA,0.638,0.6552,4
46,9,6.3333,2.2187,NA,0.7628,0.6336,5
46,11,6.9444,44.3509,NA,0.5794,0.5871,21
46,13,7.6828,74.9345,NA,0.5397,0.594,31
46,15,7.2778,34.4526,NA,0.778,0.6411,6
46,17,5.25,0.4849,NA,0.5457,0.7213,2
46,19,7.375,37.3816,NA,0.6665,0.6258,8
46,21,5.6667,0.6993,NA,0.6729,0.6771,2
46,23,6.3333,6.0709,NA,0.7206,0.6587,8
46,25,5.3056,2.8884,NA,0.5234,0.6511,6
46,27,6.5278,41.751,NA,0.5067,0.5635,12
46,29,8.2619,81.5429,NA,0.622,0.6027,21
46,31,4,0.487,NA,0.3951,0.5165,4
46,33,6.3611,5.9791,NA,0.7601,0.5463,6
46,35,8.213,80.9942,NA,0.5932,0.6097,18
46,37,6.1111,3.3267,NA,0.7038,0.6654,6
46,39,5.5,2.7645,NA,0.5535,0.6646,4
46,41,5.3667,6.2566,NA,0.6028,0.488,5
46,43,6.6111,26.5588,NA,0.6542,0.6484,3
46,45,6.125,2.6602,NA,0.7045,0.6856,4
46,47,6.25,5.4642,NA,0.7399,0.5986,6
46,49,5,1.4223,NA,0.6809,0.5244,3
46,51,6.1481,15.4373,NA,0.5491,0.6963,9
46,53,6.0417,2.0922,NA,0.8002,0.6271,4
46,55,6.5,1.7835,NA,0.8479,0.6229,2
46,57,5.8667,1.5569,NA,0.6604,0.6485,5
46,59,5.6667,2.9025,NA,0.6474,0.623,4
46,61,5.2222,1.2453,NA,0.5774,0.6202,3
46,63,6.5,0.2695,NA,0.8032,0.7084,1
46,65,8.0667,84.8275,NA,0.598,0.569,15
46,67,6.2619,5.3897,NA,0.6775,0.6452,7
46,69,6,2.2903,NA,0.4416,0.8071,2
46,71,4.875,1.7733,NA,0.5209,0.594,4
46,73,6.3333,30.6953,NA,0.5385,0.6082,2
